,weblink,price,ad_date,ad_views,brand,model,year,dict_params,city,generation,body,engine,mileage,transmission,drivetrain,drive,body_color,customs_cleared,engine_volume,fuel_type,damaged
49,https://kolesa.kz/a/show/154783854,6200000.0,1 июля,759,ВАЗ (Lada),2121 Нива,2023.0,"{'Город': 'Петропавловск', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'коричневый металлик', 'Растаможен в Казахстане': 'Да'}",Петропавловск,2009 - н.в. 1 поколение [2-й рестайлинг],внедорожник,1.7 (бензин),,механика,полный привод,слева,коричневый металлик,Да,1.7,бензин,0
50,https://kolesa.kz/a/show/155583995,6200000.0,1 июля,70,ВАЗ (Lada),Granta 2190 (седан),2023.0,"{'Город': 'Атбасар', 'Поколение': '2018 - н.в. 1 поколение рестайлинг', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '4 500 км', 'Коробка передач': 'механика', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Атбасар,2018 - н.в. 1 поколение рестайлинг,седан,1.6 (бензин),4500.0,механика,передний привод,слева,черный металлик,Да,1.6,бензин,0
51,https://kolesa.kz/a/show/155228503,6260000.0,2 июля,1211,ВАЗ (Lada),Granta 2190 (седан),2023.0,"{'Город': 'Астана', 'Поколение': '2018 - н.в. 1 поколение рестайлинг', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Коробка передач': 'механика', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Астана,2018 - н.в. 1 поколение рестайлинг,седан,1.6 (бензин),,механика,передний привод,слева,,Да,1.6,бензин,0
52,https://kolesa.kz/a/show/155598320,6300000.0,1 июля,64,Chevrolet,Nexia,2023.0,"{'Город': 'Актобе', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '1 100 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серебристый', 'Растаможен в Казахстане': 'Да'}",Актобе,2020 - н.в. 1 поколение,седан,1.5 (бензин),1100.0,автомат,передний привод,слева,серебристый,Да,1.5,бензин,0
53,https://kolesa.kz/a/show/155460569,6300000.0,28 июня,122,Chevrolet,Nexia,2023.0,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '10 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Караганда,2020 - н.в. 1 поколение,седан,1.5 (бензин),10000.0,автомат,передний привод,слева,серый металлик,Да,1.5,бензин,0
54,https://kolesa.kz/a/show/155531854,6350000.0,2 июля,238,Chevrolet,Nexia,2023.0,"{'Город': 'Павлодар', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '6 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Павлодар,2020 - н.в. 1 поколение,седан,1.5 (бензин),6000.0,автомат,передний привод,слева,белый металлик,Да,1.5,бензин,0
55,https://kolesa.kz/a/show/155375719,6350000.0,26 июня,173,ВАЗ (Lada),2121 Нива,2023.0,"{'Город': 'Петропавловск', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'зеленый', 'Растаможен в Казахстане': 'Да'}",Петропавловск,2009 - н.в. 1 поколение [2-й рестайлинг],внедорожник,1.7 (бензин),30.0,механика,полный привод,слева,зеленый,Да,1.7,бензин,0
56,https://kolesa.kz/a/show/155547924,6370000.0,2 июля,267,ВАЗ (Lada),2121 Нива,2023.0,"{'Город': 'Уральск', 'Поколение': '2009 - н.в. 1 поколение [2-й рестайлинг]', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Уральск,2009 - н.в. 1 поколение [2-й рестайлинг],внедорожник,1.7 (бензин),,механика,полный привод,слева,,Да,1.7,бензин,0
57,https://kolesa.kz/a/show/136205033,6380000.0,1 июля,1782,Chevrolet,Nexia,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '1 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 1 поколение,седан,1.5 (бензин),1.0,автомат,передний привод,слева,белый,Да,1.5,бензин,0
58,https://kolesa.kz/a/show/154805171,6390000.0,28 июня,1775,Chevrolet,Nexia,2023.0,"{'Город': 'Тараз', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Тараз,2020 - н.в. 1 поколение,седан,1.5 (бензин),,автомат,передний привод,слева,черный металлик,Да,1.5,бензин,0
59,https://kolesa.kz/a/show/155515151,6390000.0,29 июня,193,Chevrolet,Nexia,2023.0,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '5 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Шымкент,2020 - н.в. 1 поколение,седан,1.5 (бензин),5000.0,автомат,передний привод,слева,белый,Да,1.5,бензин,0
60,https://kolesa.kz/a/show/155434979,6400000.0,28 июня,350,Chevrolet,Nexia,2023.0,"{'Город': 'Актобе', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '2 200 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Актобе,2020 - н.в. 1 поколение,седан,1.5 (бензин),2200.0,автомат,передний привод,слева,белый,Да,1.5,бензин,0
61,https://kolesa.kz/a/show/153997149,6400000.0,2 июля,40,Chevrolet,Nexia,2023.0,"{'Город': 'Павлодар', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '13 500 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}",Павлодар,2020 - н.в. 1 поколение,седан,1.5 (бензин),13500.0,автомат,передний привод,слева,синий металлик,Да,1.5,бензин,0
